trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit
2024-06-05,2024-06-06,SPX,1,360.0,-360.0,12.63,5352.96,LOSS,expiration,False,5380.0,5420.0,5460.0,1.5,5230.0,5270.0,5310.0,2.1
2024-06-06,2024-06-07,SPX,1,360.0,-360.0,12.58,5346.99,LOSS,expiration,False,5400.0,5440.0,5480.0,1.8,5215.0,5255.0,5295.0,1.8
2024-06-07,2024-06-10,SPX,3,395.0,-395.0,12.22,5360.79,LOSS,expiration,False,5385.0,5425.0,5465.0,1.65,5240.0,5280.0,5320.0,2.3
2024-06-10,2024-06-11,SPX,1,425.0,-425.0,12.74,5375.32,LOSS,expiration,False,5380.0,5420.0,5460.0,2.3,5250.0,5290.0,5330.0,1.95
2024-06-11,2024-06-12,SPX,1,385.0,-385.0,12.85,5421.03,LOSS,expiration,False,5440.0,5480.0,5520.0,1.95,5215.0,5255.0,5295.0,1.9
2024-06-12,2024-06-13,SPX,1,335.0,-335.0,12.04,5433.74,LOSS,expiration,False,5460.0,5500.0,5540.0,1.45,5285.0,5325.0,5365.0,1.9
2024-06-13,2024-06-14,SPX,1,415.0,-415.0,11.94,5431.6,LOSS,expiration,False,5460.0,5500.0,5540.0,2.4,5320.0,5360.0,5400.0,1.75
2024-06-14,2024-06-17,SPX,3,360.0,1463.0,12.66,5473.23,WIN,expiration,True,5455.0,5495.0,5535.0,1.65,5310.0,5350.0,5390.0,1.95
2024-06-17,2024-06-18,SPX,1,360.0,-360.0,12.75,5487.03,LOSS,expiration,False,5515.0,5555.0,5595.0,1.7,5365.0,5405.0,5445.0,1.9
2024-06-18,2024-06-20,SPX,2,355.0,-355.0,12.3,5473.17,LOSS,expiration,False,5515.0,5555.0,5595.0,1.75,5370.0,5410.0,5450.0,1.8
2024-06-20,2024-06-21,SPX,1,395.0,-395.0,13.28,5464.62,LOSS,expiration,False,5520.0,5560.0,5600.0,1.8,5355.0,5395.0,5435.0,2.15
2024-06-21,2024-06-24,SPX,3,375.0,-375.0,13.2,5447.87,LOSS,expiration,False,5500.0,5540.0,5580.0,1.8,5355.0,5395.0,5435.0,1.95
2024-06-24,2024-06-25,SPX,1,405.0,-405.0,13.33,5469.3,LOSS,expiration,False,5490.0,5530.0,5570.0,2.25,5350.0,5390.0,5430.0,1.8
2024-06-25,2024-06-26,SPX,1,375.0,-375.0,12.84,5477.9,LOSS,expiration,False,5495.0,5535.0,5575.0,1.95,5355.0,5395.0,5435.0,1.8
2024-06-26,2024-06-27,SPX,1,405.0,-405.0,12.55,5482.87,LOSS,expiration,False,5500.0,5540.0,5580.0,2.15,5360.0,5400.0,5440.0,1.9
2024-06-27,2024-06-28,SPX,1,400.0,-400.0,12.24,5460.48,LOSS,expiration,False,5520.0,5560.0,5600.0,2.05,5360.0,5400.0,5440.0,1.95
2024-06-28,2024-07-01,SPX,3,380.0,-380.0,12.44,5475.09,LOSS,expiration,False,5510.0,5550.0,5590.0,1.8,5345.0,5385.0,5425.0,2.0
2024-07-01,2024-07-02,SPX,1,425.0,975.98,12.22,5509.01,WIN,expiration,True,5495.0,5535.0,5575.0,2.05,5360.0,5400.0,5440.0,2.2
2024-07-02,2024-07-03,SPX,1,340.0,862.0,12.03,5537.02,WIN,expiration,True,5525.0,5565.0,5605.0,1.65,5400.0,5440.0,5480.0,1.75
2024-07-05,2024-07-08,SPX,3,385.0,-385.0,12.48,5572.85,LOSS,expiration,False,5590.0,5630.0,5670.0,2.05,5460.0,5500.0,5540.0,1.8
2024-07-08,2024-07-09,SPX,1,465.0,-465.0,12.37,5576.98,LOSS,expiration,False,5590.0,5630.0,5670.0,2.4,5465.0,5505.0,5545.0,2.25
2024-07-09,2024-07-10,SPX,1,390.0,3001.02,12.51,5633.91,WIN,expiration,True,5600.0,5640.0,5680.0,2.25,5470.0,5510.0,5550.0,1.65
2024-07-10,2024-07-11,SPX,1,400.0,-400.0,12.85,5584.54,LOSS,expiration,False,5670.0,5710.0,5750.0,2.2,5485.0,5525.0,5565.0,1.8
2024-07-11,2024-07-12,SPX,1,365.0,-365.0,12.92,5615.35,LOSS,expiration,False,5630.0,5670.0,5710.0,1.5,5470.0,5510.0,5550.0,2.15
2024-07-12,2024-07-15,SPX,3,410.0,-410.0,12.46,5631.22,LOSS,expiration,False,5660.0,5700.0,5740.0,2.05,5505.0,5545.0,5585.0,2.05
2024-07-15,2024-07-16,SPX,1,415.0,-194.98,13.12,5667.2,LOSS,expiration,False,5665.0,5705.0,5745.0,2.3,5505.0,5545.0,5585.0,1.85
2024-07-16,2024-07-17,SPX,1,390.0,3283.0,13.19,5588.27,WIN,expiration,True,5700.0,5740.0,5780.0,1.75,5545.0,5585.0,5625.0,2.15
2024-07-17,2024-07-18,SPX,1,435.0,-393.98,14.48,5544.59,LOSS,expiration,False,5640.0,5680.0,5720.0,2.25,5465.0,5505.0,5545.0,2.1
2024-07-18,2024-07-19,SPX,1,430.0,-430.0,15.93,5505.0,LOSS,expiration,False,5595.0,5635.0,5675.0,2.1,5415.0,5455.0,5495.0,2.2
2024-07-19,2024-07-22,SPX,3,375.0,66.02,16.52,5564.41,WIN,expiration,True,5560.0,5600.0,5640.0,1.75,5365.0,5405.0,5445.0,2.0
2024-07-22,2024-07-23,SPX,1,345.0,-345.0,14.91,5555.74,LOSS,expiration,False,5610.0,5650.0,5690.0,1.65,5440.0,5480.0,5520.0,1.8
2024-07-23,2024-07-24,SPX,1,400.0,-400.0,14.72,5427.13,LOSS,expiration,False,5610.0,5650.0,5690.0,2.05,5430.0,5470.0,5510.0,1.95
2024-07-24,2024-07-25,SPX,1,385.0,-385.0,18.04,5399.22,LOSS,expiration,False,5500.0,5540.0,5580.0,1.9,5300.0,5340.0,5380.0,1.95
2024-07-25,2024-07-26,SPX,1,400.0,-400.0,18.46,5459.1,LOSS,expiration,False,5500.0,5540.0,5580.0,2.1,5275.0,5315.0,5355.0,1.9
2024-07-26,2024-07-29,SPX,3,415.0,-415.0,16.39,5463.54,LOSS,expiration,False,5520.0,5560.0,5600.0,2.0,5320.0,5360.0,5400.0,2.15
2024-07-29,2024-07-30,SPX,1,415.0,-415.0,16.6,5436.44,LOSS,expiration,False,5525.0,5565.0,5605.0,2.15,5340.0,5380.0,5420.0,2.0
2024-07-30,2024-07-31,SPX,1,390.0,-390.0,17.69,5522.3,LOSS,expiration,False,5530.0,5570.0,5610.0,2.05,5265.0,5305.0,5345.0,1.85
2024-07-31,2024-08-01,SPX,1,380.0,951.98,16.36,5446.68,WIN,expiration,True,5605.0,5645.0,5685.0,1.85,5380.0,5420.0,5460.0,1.95
2024-08-01,2024-08-02,SPX,1,405.0,-405.0,18.59,5346.56,LOSS,expiration,False,5540.0,5580.0,5620.0,1.95,5255.0,5295.0,5335.0,2.1
2024-08-02,2024-08-06,SPX,4,395.0,-395.0,23.39,5240.03,LOSS,expiration,False,5490.0,5530.0,5570.0,1.85,5100.0,5140.0,5180.0,2.1
2024-08-05,2024-08-06,SPX,1,500.0,-500.0,38.57,5240.03,LOSS,expiration,False,5305.0,5345.0,5385.0,2.0,5000.0,5040.0,5080.0,3.0
2024-08-06,2024-08-07,SPX,1,395.0,-395.0,27.71,5199.5,LOSS,expiration,False,5365.0,5405.0,5445.0,1.95,5090.0,5130.0,5170.0,2.0
2024-08-07,2024-08-08,SPX,1,400.0,-400.0,27.85,5319.31,LOSS,expiration,False,5335.0,5375.0,5415.0,2.0,5025.0,5065.0,5105.0,2.0
2024-08-08,2024-08-09,SPX,1,405.0,-405.0,23.79,5344.16,LOSS,expiration,False,5400.0,5440.0,5480.0,2.1,5145.0,5185.0,5225.0,1.95
2024-08-09,2024-08-12,SPX,3,415.0,-415.0,20.37,5344.39,LOSS,expiration,False,5405.0,5445.0,5485.0,2.25,5185.0,5225.0,5265.0,1.9
2024-08-12,2024-08-13,SPX,1,390.0,2553.02,20.71,5434.43,WIN,expiration,True,5405.0,5445.0,5485.0,2.0,5165.0,5205.0,5245.0,1.9
2024-08-13,2024-08-14,SPX,1,425.0,-425.0,18.12,5455.21,LOSS,expiration,False,5495.0,5535.0,5575.0,2.2,5255.0,5295.0,5335.0,2.05
2024-08-14,2024-08-15,SPX,1,400.0,3277.98,16.19,5543.22,WIN,expiration,True,5500.0,5540.0,5580.0,2.1,5300.0,5340.0,5380.0,1.9
2024-08-15,2024-08-16,SPX,1,415.0,-415.0,15.23,5554.25,LOSS,expiration,False,5585.0,5625.0,5665.0,2.2,5415.0,5455.0,5495.0,1.95
2024-08-16,2024-08-19,SPX,3,395.0,1430.0,14.8,5608.25,WIN,expiration,True,5590.0,5630.0,5670.0,1.9,5430.0,5470.0,5510.0,2.05
2024-08-19,2024-08-20,SPX,1,405.0,-405.0,14.65,5597.12,LOSS,expiration,False,5625.0,5665.0,5705.0,2.2,5475.0,5515.0,5555.0,1.85
2024-08-20,2024-08-21,SPX,1,420.0,-420.0,15.88,5620.85,LOSS,expiration,False,5635.0,5675.0,5715.0,2.2,5470.0,5510.0,5550.0,2.0
2024-08-21,2024-08-22,SPX,1,420.0,-420.0,16.27,5570.64,LOSS,expiration,False,5655.0,5695.0,5735.0,2.0,5480.0,5520.0,5560.0,2.2
2024-08-22,2024-08-23,SPX,1,410.0,-410.0,17.55,5634.61,LOSS,expiration,False,5640.0,5680.0,5720.0,2.25,5410.0,5450.0,5490.0,1.85
2024-08-23,2024-08-26,SPX,3,400.0,-400.0,15.86,5616.84,LOSS,expiration,False,5665.0,5705.0,5745.0,1.85,5500.0,5540.0,5580.0,2.15
2024-08-26,2024-08-27,SPX,1,410.0,-410.0,16.15,5625.8,LOSS,expiration,False,5650.0,5690.0,5730.0,2.2,5490.0,5530.0,5570.0,1.9
2024-08-27,2024-08-28,SPX,1,420.0,-420.0,15.43,5592.18,LOSS,expiration,False,5655.0,5695.0,5735.0,2.35,5510.0,5550.0,5590.0,1.85
2024-08-28,2024-08-29,SPX,1,400.0,-400.0,17.11,5591.96,LOSS,expiration,False,5690.0,5730.0,5770.0,1.9,5425.0,5465.0,5505.0,2.1
2024-08-29,2024-08-30,SPX,1,425.0,-425.0,15.65,5648.4,LOSS,expiration,False,5650.0,5690.0,5730.0,2.3,5460.0,5500.0,5540.0,1.95
2024-08-30,2024-09-03,SPX,4,435.0,2458.02,15.0,5528.93,WIN,expiration,True,5665.0,5705.0,5745.0,2.2,5500.0,5540.0,5580.0,2.15
2024-09-03,2024-09-04,SPX,1,400.0,-400.0,20.72,5520.07,LOSS,expiration,False,5585.0,5625.0,5665.0,2.1,5370.0,5410.0,5450.0,1.9
2024-09-04,2024-09-05,SPX,1,415.0,-415.0,21.32,5503.41,LOSS,expiration,False,5585.0,5625.0,5665.0,2.05,5370.0,5410.0,5450.0,2.1
2024-09-05,2024-09-06,SPX,1,415.0,-415.0,19.9,5408.42,LOSS,expiration,False,5590.0,5630.0,5670.0,2.0,5320.0,5360.0,5400.0,2.15
2024-09-06,2024-09-09,SPX,3,400.0,-400.0,22.38,5471.05,LOSS,expiration,False,5490.0,5530.0,5570.0,2.15,5250.0,5290.0,5330.0,1.85
2024-09-09,2024-09-10,SPX,1,380.0,-380.0,19.45,5495.52,LOSS,expiration,False,5520.0,5560.0,5600.0,1.75,5325.0,5365.0,5405.0,2.05
2024-09-10,2024-09-11,SPX,1,415.0,-415.0,19.08,5554.13,LOSS,expiration,False,5570.0,5610.0,5650.0,2.1,5325.0,5365.0,5405.0,2.05
2024-09-11,2024-09-12,SPX,1,425.0,150.98,17.69,5595.76,WIN,expiration,True,5590.0,5630.0,5670.0,2.2,5390.0,5430.0,5470.0,2.05
2024-09-12,2024-09-13,SPX,1,415.0,-415.0,17.07,5626.02,LOSS,expiration,False,5645.0,5685.0,5725.0,2.1,5470.0,5510.0,5550.0,2.05
2024-09-13,2024-09-16,SPX,3,355.0,-355.0,16.56,5633.09,LOSS,expiration,False,5670.0,5710.0,5750.0,1.55,5495.0,5535.0,5575.0,2.0
2024-09-16,2024-09-17,SPX,1,395.0,-395.0,17.14,5634.58,LOSS,expiration,False,5675.0,5715.0,5755.0,1.9,5505.0,5545.0,5585.0,2.05
2024-09-17,2024-09-18,SPX,1,420.0,-420.0,17.61,5618.26,LOSS,expiration,False,5710.0,5750.0,5790.0,2.25,5445.0,5485.0,5525.0,1.95
2024-09-18,2024-09-19,SPX,1,425.0,1439.01,18.23,5713.64,WIN,expiration,True,5695.0,5735.0,5775.0,2.2,5465.0,5505.0,5545.0,2.05
2024-09-19,2024-09-20,SPX,1,370.0,-370.0,16.33,5702.55,LOSS,expiration,False,5770.0,5810.0,5850.0,1.75,5585.0,5625.0,5665.0,1.95
2024-09-20,2024-09-23,SPX,3,445.0,-445.0,16.15,5718.57,LOSS,expiration,False,5750.0,5790.0,5830.0,2.45,5590.0,5630.0,5670.0,2.0
2024-09-23,2024-09-24,SPX,1,415.0,-415.0,15.89,5732.93,LOSS,expiration,False,5745.0,5785.0,5825.0,2.2,5600.0,5640.0,5680.0,1.95
2024-09-24,2024-09-25,SPX,1,400.0,-400.0,15.39,5722.26,LOSS,expiration,False,5755.0,5795.0,5835.0,2.0,5615.0,5655.0,5695.0,2.0
2024-09-25,2024-09-26,SPX,1,425.0,-425.0,15.41,5745.37,LOSS,expiration,False,5750.0,5790.0,5830.0,2.15,5600.0,5640.0,5680.0,2.1
2024-09-26,2024-09-27,SPX,1,405.0,-405.0,15.37,5738.17,LOSS,expiration,False,5780.0,5820.0,5860.0,2.05,5625.0,5665.0,5705.0,2.0
2024-09-27,2024-09-30,SPX,3,385.0,-385.0,16.96,5762.48,LOSS,expiration,False,5785.0,5825.0,5865.0,1.9,5605.0,5645.0,5685.0,1.95
2024-09-30,2024-10-01,SPX,1,365.0,-365.0,16.73,5708.75,LOSS,expiration,False,5790.0,5830.0,5870.0,1.75,5605.0,5645.0,5685.0,1.9
2024-10-01,2024-10-02,SPX,1,425.0,-425.0,19.26,5709.54,LOSS,expiration,False,5770.0,5810.0,5850.0,2.15,5565.0,5605.0,5645.0,2.1
2024-10-02,2024-10-03,SPX,1,375.0,-375.0,18.9,5699.94,LOSS,expiration,False,5770.0,5810.0,5850.0,1.85,5565.0,5605.0,5645.0,1.9
2024-10-03,2024-10-04,SPX,1,415.0,-415.0,20.49,5751.07,LOSS,expiration,False,5770.0,5810.0,5850.0,2.15,5510.0,5550.0,5590.0,2.0
2024-10-04,2024-10-07,SPX,3,400.0,-400.0,19.21,5695.94,LOSS,expiration,False,5795.0,5835.0,5875.0,2.15,5610.0,5650.0,5690.0,1.85
2024-10-07,2024-10-08,SPX,1,400.0,-287.01,22.64,5751.13,LOSS,expiration,False,5750.0,5790.0,5830.0,1.95,5550.0,5590.0,5630.0,2.05
2024-10-08,2024-10-09,SPX,1,425.0,-221.0,21.42,5792.04,LOSS,expiration,False,5790.0,5830.0,5870.0,2.15,5630.0,5670.0,5710.0,2.1
2024-10-09,2024-10-10,SPX,1,440.0,-440.0,20.86,5780.05,LOSS,expiration,False,5840.0,5880.0,5920.0,2.2,5645.0,5685.0,5725.0,2.2
2024-10-10,2024-10-11,SPX,1,360.0,-360.0,20.93,5815.03,LOSS,expiration,False,5820.0,5860.0,5900.0,1.7,5645.0,5685.0,5725.0,1.9
2024-10-11,2024-10-14,SPX,3,385.0,100.01,20.46,5859.85,WIN,expiration,True,5855.0,5895.0,5935.0,1.95,5695.0,5735.0,5775.0,1.9
2024-10-14,2024-10-15,SPX,1,375.0,1099.02,19.7,5815.26,WIN,expiration,True,5900.0,5940.0,5980.0,1.7,5750.0,5790.0,5830.0,2.05
2024-10-15,2024-10-16,SPX,1,435.0,-435.0,20.64,5842.47,LOSS,expiration,False,5850.0,5890.0,5930.0,2.2,5685.0,5725.0,5765.0,2.15
2024-10-16,2024-10-17,SPX,1,390.0,-390.0,19.58,5841.47,LOSS,expiration,False,5880.0,5920.0,5960.0,2.1,5720.0,5760.0,5800.0,1.8
2024-10-17,2024-10-18,SPX,1,415.0,-415.0,19.11,5864.67,LOSS,expiration,False,5885.0,5925.0,5965.0,2.2,5725.0,5765.0,5805.0,1.95
2024-10-18,2024-10-21,SPX,3,405.0,-405.0,18.03,5853.98,LOSS,expiration,False,5890.0,5930.0,5970.0,2.25,5745.0,5785.0,5825.0,1.8
2024-10-21,2024-10-22,SPX,1,375.0,-375.0,18.37,5851.2,LOSS,expiration,False,5875.0,5915.0,5955.0,1.8,5730.0,5770.0,5810.0,1.95
2024-10-22,2024-10-23,SPX,1,405.0,2353.01,18.2,5797.42,WIN,expiration,True,5885.0,5925.0,5965.0,1.95,5745.0,5785.0,5825.0,2.1
2024-10-23,2024-10-24,SPX,1,380.0,-380.0,19.24,5809.86,LOSS,expiration,False,5845.0,5885.0,5925.0,1.8,5670.0,5710.0,5750.0,2.0
2024-10-24,2024-10-25,SPX,1,370.0,-370.0,19.08,5808.12,LOSS,expiration,False,5855.0,5895.0,5935.0,1.85,5685.0,5725.0,5765.0,1.85
2024-10-25,2024-10-28,SPX,3,410.0,-410.0,20.33,5823.52,LOSS,expiration,False,5855.0,5895.0,5935.0,2.25,5675.0,5715.0,5755.0,1.85
2024-10-28,2024-10-29,SPX,1,410.0,-410.0,19.8,5832.92,LOSS,expiration,False,5865.0,5905.0,5945.0,2.0,5715.0,5755.0,5795.0,2.1
2024-10-29,2024-10-30,SPX,1,375.0,-375.0,19.34,5813.67,LOSS,expiration,False,5890.0,5930.0,5970.0,1.75,5715.0,5755.0,5795.0,2.0
2024-10-30,2024-10-31,SPX,1,405.0,2140.02,20.35,5705.45,WIN,expiration,True,5875.0,5915.0,5955.0,2.05,5680.0,5720.0,5760.0,2.0
2024-10-31,2024-11-01,SPX,1,400.0,-400.0,23.16,5728.8,LOSS,expiration,False,5810.0,5850.0,5890.0,1.9,5565.0,5605.0,5645.0,2.1
2024-11-01,2024-11-04,SPX,3,395.0,-395.0,21.88,5712.69,LOSS,expiration,False,5785.0,5825.0,5865.0,1.95,5595.0,5635.0,5675.0,2.0
2024-11-04,2024-11-05,SPX,1,380.0,895.98,21.98,5782.76,WIN,expiration,True,5770.0,5810.0,5850.0,1.9,5575.0,5615.0,5655.0,1.9
2024-11-05,2024-11-06,SPX,1,405.0,3499.0,20.49,5929.04,WIN,expiration,True,5890.0,5930.0,5970.0,2.1,5555.0,5595.0,5635.0,1.95
2024-11-06,2024-11-07,SPX,1,645.0,-334.99,16.27,5973.1,LOSS,expiration,False,5970.0,6010.0,6050.0,4.5,5785.0,5825.0,5865.0,1.95
2024-11-07,2024-11-08,SPX,1,445.0,-445.0,15.2,5995.54,LOSS,expiration,False,6020.0,6060.0,6100.0,2.4,5855.0,5895.0,5935.0,2.05
2024-11-08,2024-11-11,SPX,3,420.0,-420.0,14.94,6001.35,LOSS,expiration,False,6025.0,6065.0,6105.0,2.25,5875.0,5915.0,5955.0,1.95
2024-11-11,2024-11-12,SPX,1,420.0,-420.0,14.97,5983.99,LOSS,expiration,False,6030.0,6070.0,6110.0,2.05,5885.0,5925.0,5965.0,2.15
2024-11-12,2024-11-13,SPX,1,410.0,-410.0,14.71,5985.38,LOSS,expiration,False,6040.0,6080.0,6120.0,2.1,5855.0,5895.0,5935.0,2.0
2024-11-13,2024-11-14,SPX,1,415.0,668.01,14.02,5949.17,WIN,expiration,True,6030.0,6070.0,6110.0,2.25,5880.0,5920.0,5960.0,1.9
2024-11-14,2024-11-15,SPX,1,400.0,2037.99,14.31,5870.62,WIN,expiration,True,5995.0,6035.0,6075.0,2.15,5815.0,5855.0,5895.0,1.85
2024-11-15,2024-11-18,SPX,3,415.0,-415.0,16.14,5893.62,LOSS,expiration,False,5910.0,5950.0,5990.0,2.25,5725.0,5765.0,5805.0,1.9
2024-11-18,2024-11-19,SPX,1,420.0,-420.0,15.58,5916.98,LOSS,expiration,False,5930.0,5970.0,6010.0,2.05,5775.0,5815.0,5855.0,2.15
2024-11-19,2024-11-20,SPX,1,400.0,-400.0,16.35,5917.11,LOSS,expiration,False,5950.0,5990.0,6030.0,1.95,5790.0,5830.0,5870.0,2.05
2024-11-20,2024-11-21,SPX,1,400.0,-400.0,17.16,5948.71,LOSS,expiration,False,5995.0,6035.0,6075.0,2.1,5740.0,5780.0,5820.0,1.9
2024-11-21,2024-11-22,SPX,1,370.0,-370.0,16.87,5969.34,LOSS,expiration,False,6010.0,6050.0,6090.0,1.7,5825.0,5865.0,5905.0,2.0
2024-11-22,2024-11-25,SPX,3,415.0,-415.0,15.24,5987.37,LOSS,expiration,False,5995.0,6035.0,6075.0,2.2,5840.0,5880.0,5920.0,1.95
2024-11-25,2024-11-26,SPX,1,360.0,-197.01,14.6,6021.63,LOSS,expiration,False,6020.0,6060.0,6100.0,1.75,5865.0,5905.0,5945.0,1.85
2024-11-26,2024-11-27,SPX,1,415.0,-415.0,14.1,5998.74,LOSS,expiration,False,6050.0,6090.0,6130.0,2.1,5905.0,5945.0,5985.0,2.05
2024-11-27,2024-11-29,SPX,2,395.0,-157.01,14.1,6032.38,LOSS,expiration,False,6030.0,6070.0,6110.0,1.9,5880.0,5920.0,5960.0,2.05
2024-12-02,2024-12-03,SPX,1,395.0,-395.0,13.34,6049.88,LOSS,expiration,False,6075.0,6115.0,6155.0,1.75,5940.0,5980.0,6020.0,2.2
2024-12-03,2024-12-04,SPX,1,395.0,754.02,13.3,6086.49,WIN,expiration,True,6075.0,6115.0,6155.0,1.9,5935.0,5975.0,6015.0,2.05
2024-12-04,2024-12-05,SPX,1,385.0,-385.0,13.45,6075.11,LOSS,expiration,False,6115.0,6155.0,6195.0,1.7,5980.0,6020.0,6060.0,2.15
2024-12-05,2024-12-06,SPX,1,395.0,-395.0,13.54,6090.27,LOSS,expiration,False,6120.0,6160.0,6200.0,2.1,5960.0,6000.0,6040.0,1.85
2024-12-06,2024-12-09,SPX,3,365.0,349.99,12.77,6052.85,WIN,expiration,True,6110.0,6150.0,6190.0,1.55,5980.0,6020.0,6060.0,2.1
2024-12-09,2024-12-10,SPX,1,400.0,-400.0,14.19,6034.91,LOSS,expiration,False,6080.0,6120.0,6160.0,2.05,5940.0,5980.0,6020.0,1.95
2024-12-10,2024-12-11,SPX,1,370.0,548.99,14.18,6084.19,WIN,expiration,True,6075.0,6115.0,6155.0,1.85,5915.0,5955.0,5995.0,1.85
2024-12-11,2024-12-12,SPX,1,380.0,495.0,13.58,6051.25,WIN,expiration,True,6110.0,6150.0,6190.0,1.9,5980.0,6020.0,6060.0,1.9
2024-12-12,2024-12-13,SPX,1,445.0,-445.0,13.92,6051.09,LOSS,expiration,False,6090.0,6130.0,6170.0,2.2,5950.0,5990.0,6030.0,2.25
2024-12-13,2024-12-16,SPX,3,420.0,-420.0,13.81,6074.08,LOSS,expiration,False,6075.0,6115.0,6155.0,1.95,5945.0,5985.0,6025.0,2.25
2024-12-16,2024-12-17,SPX,1,430.0,-430.0,14.69,6050.61,LOSS,expiration,False,6100.0,6140.0,6180.0,2.25,5970.0,6010.0,6050.0,2.05
2024-12-17,2024-12-18,SPX,1,435.0,-435.0,15.87,5872.16,LOSS,expiration,False,6100.0,6140.0,6180.0,2.2,5910.0,5950.0,5990.0,2.15
2024-12-18,2024-12-19,SPX,1,405.0,-405.0,27.62,5867.08,LOSS,expiration,False,5985.0,6025.0,6065.0,2.05,5695.0,5735.0,5775.0,2.0
2024-12-19,2024-12-20,SPX,1,390.0,-390.0,24.09,5930.85,LOSS,expiration,False,5970.0,6010.0,6050.0,1.9,5735.0,5775.0,5815.0,2.0
2024-12-20,2024-12-23,SPX,3,395.0,-395.0,18.36,5974.07,LOSS,expiration,False,6005.0,6045.0,6085.0,1.9,5790.0,5830.0,5870.0,2.05
2024-12-23,2024-12-24,SPX,1,385.0,2619.0,16.78,6040.04,WIN,expiration,True,6010.0,6050.0,6090.0,1.75,5845.0,5885.0,5925.0,2.1
2024-12-26,2024-12-27,SPX,1,415.0,3501.02,14.73,5970.84,WIN,expiration,True,6075.0,6115.0,6155.0,2.05,5930.0,5970.0,6010.0,2.1
2024-12-27,2024-12-30,SPX,3,410.0,-410.0,15.95,5906.94,LOSS,expiration,False,6010.0,6050.0,6090.0,2.05,5805.0,5845.0,5885.0,2.05
2024-12-30,2024-12-31,SPX,1,380.0,-380.0,17.4,5881.63,LOSS,expiration,False,6000.0,6040.0,6080.0,1.9,5760.0,5800.0,5840.0,1.9
2024-12-31,2025-01-02,SPX,2,390.0,-390.0,17.35,5868.55,LOSS,expiration,False,5955.0,5995.0,6035.0,1.95,5730.0,5770.0,5810.0,1.95
2025-01-02,2025-01-03,SPX,1,415.0,332.02,17.93,5942.47,WIN,expiration,True,5935.0,5975.0,6015.0,2.25,5710.0,5750.0,5790.0,1.9
2025-01-03,2025-01-06,SPX,3,415.0,-415.0,16.13,5975.38,LOSS,expiration,False,5985.0,6025.0,6065.0,2.05,5805.0,5845.0,5885.0,2.1
2025-01-06,2025-01-07,SPX,1,410.0,187.02,16.04,5909.03,WIN,expiration,True,6020.0,6060.0,6100.0,2.1,5835.0,5875.0,5915.0,2.0
2025-01-07,2025-01-08,SPX,1,435.0,-435.0,17.82,5918.25,LOSS,expiration,False,5960.0,6000.0,6040.0,2.25,5755.0,5795.0,5835.0,2.1
2025-01-08,2025-01-09,SPX,1,405.0,-80.0,17.7,5918.25,LOSS,expiration,False,5915.0,5955.0,5995.0,2.4,5825.0,5865.0,5905.0,1.65
2025-01-10,2025-01-13,SPX,3,380.0,-380.0,19.54,5836.22,LOSS,expiration,False,5895.0,5935.0,5975.0,1.85,5670.0,5710.0,5750.0,1.95
2025-01-13,2025-01-14,SPX,1,420.0,-420.0,19.19,5842.91,LOSS,expiration,False,5895.0,5935.0,5975.0,2.05,5665.0,5705.0,5745.0,2.15
2025-01-14,2025-01-15,SPX,1,410.0,2081.02,18.71,5949.91,WIN,expiration,True,5925.0,5965.0,6005.0,2.05,5635.0,5675.0,5715.0,2.05
2025-01-15,2025-01-16,SPX,1,415.0,-415.0,16.12,5937.34,LOSS,expiration,False,6010.0,6050.0,6090.0,2.0,5815.0,5855.0,5895.0,2.15
2025-01-16,2025-01-17,SPX,1,400.0,-400.0,16.6,5996.66,LOSS,expiration,False,6010.0,6050.0,6090.0,2.05,5815.0,5855.0,5895.0,1.95
2025-01-17,2025-01-21,SPX,4,405.0,-405.0,15.97,6049.24,LOSS,expiration,False,6060.0,6100.0,6140.0,2.0,5860.0,5900.0,5940.0,2.05
2025-01-21,2025-01-22,SPX,1,360.0,-360.0,15.06,6086.37,LOSS,expiration,False,6090.0,6130.0,6170.0,1.6,5925.0,5965.0,6005.0,2.0
2025-01-22,2025-01-23,SPX,1,470.0,-470.0,15.1,6118.71,LOSS,expiration,False,6120.0,6160.0,6200.0,2.6,5975.0,6015.0,6055.0,2.1
2025-01-23,2025-01-24,SPX,1,415.0,-415.0,15.02,6101.24,LOSS,expiration,False,6130.0,6170.0,6210.0,2.3,5985.0,6025.0,6065.0,1.85
2025-01-24,2025-01-27,SPX,3,400.0,3372.02,14.85,6012.28,WIN,expiration,True,6125.0,6165.0,6205.0,2.05,5970.0,6010.0,6050.0,1.95
2025-01-27,2025-01-28,SPX,1,395.0,-124.98,17.9,6067.7,LOSS,expiration,False,6065.0,6105.0,6145.0,2.0,5860.0,5900.0,5940.0,1.95
2025-01-28,2025-01-29,SPX,1,420.0,-420.0,16.41,6039.31,LOSS,expiration,False,6125.0,6165.0,6205.0,2.15,5930.0,5970.0,6010.0,2.05
2025-01-29,2025-01-30,SPX,1,410.0,-410.0,16.56,6071.17,LOSS,expiration,False,6120.0,6160.0,6200.0,2.05,5880.0,5920.0,5960.0,2.05
